User_ID,Cust_name,Product_ID,Gender,Age_Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1004354,DONAGHY,P00153142,F,36-45,41,0,Vungu,Central,Govt,Footwear & Shoes,3,20547,NULL,NULL
1000793,CONLEY,P00068042,M,36-45,41,0,MatebeleLand East,Southern,Healthcare,Furniture,1,20546,NULL,NULL
1003690,TUCKER,P0099242,F,18-25,24,0,MatebeleLand North,Central,Healthcare,Footwear & Shoes,4,20544,NULL,NULL
1004122,LOGGINS,P00118142,F,18-25,23,0,Mashonaland West,Southern,Hospitality,Furniture,1,20543,NULL,NULL
1003503,WHITE,P00344842,F,18-25,25,0,MatebeleLand South,Central,Govt,Furniture,3,20540,NULL,NULL
1002852,REEVES,P00123142,F,26-35,29,0,Vungu,Central,Media,Footwear & Shoes,2,20537,NULL,NULL
1001004,HANEY,P00036342,M,26-35,34,0,Vungu,Central,Retail,Footwear & Shoes,1,20536,NULL,NULL
1000390,LOVELL,P00319042,M,26-35,29,0,Midlands Central,Northern,Automobile,Footwear & Shoes,4,20536,NULL,NULL
1003099,FIACCO,P00127542,F,26-35,26,0,MatebeleLand East,Southern,Aviation,Footwear & Shoes,2,20536,NULL,NULL
1002201,LOVELESS,P00127642,F,55+,83,1,MatebeleLand South,Central,Govt,Furniture,1,20533,NULL,NULL
1002271,JORDAN,P00193542,F,51-55,55,0,Midlands North,Western,Aviation,Tupperware,1,20529,NULL,NULL
1004327,BARKSDALE,P00153842,F,36-45,37,1,MatebeleLand East,Southern,IT Sector,Footwear & Shoes,4,20525,NULL,NULL
1001835,FLETCHER,P00304942,F,26-35,34,1,Vungu,Central,Chemical,Footwear & Shoes,4,20516,NULL,NULL
1003475,WINKLER,P00227942,M,26-35,29,1,Mutare,Southern,IT Sector,Footwear & Shoes,4,20515,NULL,NULL
1001613,HITE,P00173342,F,18-25,23,1,MatebeleLand North,Central,Healthcare,Footwear & Shoes,1,20512,NULL,NULL
1005680,LEE,P00277642,F,51-55,51,1,Vungu,Central,Food Processing,Footwear & Shoes,1,20511,NULL,NULL
1004979,MOZZI,P00346042,F,36-45,39,1,MatebeleLand East,Southern,Media,Footwear & Shoes,1,20509,NULL,NULL
1004819,CANNON,P00269642,F,36-45,41,1,Vungu,Central,Automobile,Footwear & Shoes,1,20508,NULL,NULL
1003580,MORELOCK,P00018042,M,18-25,20,1,MatebeleLand,Southern,Healthcare,Footwear & Shoes,1,20508,NULL,NULL
1001861,DEAUX,P00295842,F,51-55,52,0,MatebeleLand North,Central,Aviation,Footwear & Shoes,2,20508,NULL,NULL
1001618,HUNT,P00109742,M,51-55,53,0,Mutare,Southern,Food Processing,Footwear & Shoes,4,20505,NULL,NULL
1002330,SAVAGE,P00129842,F,46-50,48,0,Vungu,Central,Aviation,Footwear & Shoes,4,20503,NULL,NULL
1004013,FORTNER,P00182242,F,26-35,31,1,MatebeleLand East,Southern,Chemical,Footwear & Shoes,2,20502,NULL,NULL
1005178,ATWOOD,P00346142,F,51-55,55,0,MatebeleLand East,Southern,Healthcare,Footwear & Shoes,3,20502,NULL,NULL
1001162,MARIN,P00057742,M,36-45,40,1,MatebeleLand East,Southern,Banking,Footwear & Shoes,4,20501,NULL,NULL
1004680,MARIN,P00215542,F,36-45,45,0,Vungu,Central,Textile,Footwear & Shoes,1,20500,NULL,NULL
1005108,PEGRAM,P00158742,M,26-35,26,0,Harare,Northern,Aviation,Furniture,4,20495,NULL,NULL
1005446,BUSCHMANN,P00059442,M,51-55,52,0,MatebeleLand East,Southern,Chemical,Furniture,1,20494,NULL,NULL
1002181,FED DEVELOPMENT,P00363342,F,26-35,27,1,MatebeleLand East,Southern,Banking,Footwear & Shoes,1,20493,NULL,NULL
1004485,MELSON,P00339842,F,26-35,35,0,Mashonaland West,Southern,Media,Furniture,2,20492,NULL,NULL
1006040,MEHR,P00111142,F,26-35,27,0,MatebeleLand East,Southern,Food Processing,Footwear & Shoes,2,20488,NULL,NULL
1003272,DARNELL,P00324642,M,36-45,42,1,Vungu,Central,IT Sector,Footwear & Shoes,2,20486,NULL,NULL
1001757,WILSON,P0095542,F,26-35,28,1,MatebeleLand East,Southern,Textile,Footwear & Shoes,1,20486,NULL,NULL
1001969,SPELLE,P00160042,M,26-35,28,0,Vungu,Central,Chemical,Footwear & Shoes,1,20484,NULL,NULL
1003694,REICH,P00115942,F,26-35,35,0,MatebeleLand South,Central,IT Sector,Footwear & Shoes,4,20483,NULL,NULL
1004436,HAMMER,P0096542,F,26-35,28,0,Mashonaland West,Southern,Retail,Tupperware,2,20477,NULL,NULL
1001260,SANDS,P00274042,F,26-35,35,1,MatebeleLand South,Central,Aviation,Footwear & Shoes,3,20477,NULL,NULL
1004064,BROWN,P0097142,F,46-50,48,0,Vungu,Central,Banking,Footwear & Shoes,2,20476,NULL,NULL
1004829,ROWE,P00146042,F,26-35,28,0,MatebeleLand East,Southern,IT Sector,Footwear & Shoes,3,20471,NULL,NULL
1000549,EGGLESTON,P00147042,F,26-35,26,0,Mashonaland West,Southern,Banking,Furniture,1,20469,NULL,NULL
1003245,DE DIMAS,P00351242,F,18-25,21,0,Mashonaland South,Central,Govt,Furniture,1,20468,NULL,NULL
1005137,WILLIS,P00187342,F,18-25,19,1,Midlands Central,Northern,Automobile,Tupperware,2,20464,NULL,NULL
1003259,ELDER,P00054242,M,18-25,20,0,Harare,Northern,Healthcare,Furniture,2,20463,NULL,NULL
1003503,WHITE,P00241642,M,18-25,25,1,MatebeleLand South,Central,Aviation,Furniture,1,20457,NULL,NULL
1002068,KING,P00172842,M,36-45,39,0,MatebeleLand North,Central,Construction,Footwear & Shoes,3,20457,NULL,NULL
1002067,SAVAGE,P00199442,F,51-55,52,1,Vungu,Central,Construction,Footwear & Shoes,2,20454,NULL,NULL
1003825,JRG PROPERTIES,P00014542,F,18-25,20,0,Vungu,Central,Aviation,Footwear & Shoes,1,20450,NULL,NULL
1000942,RICHARDS,P00214142,M,51-55,52,1,MatebeleLand North,Central,Lawyer,Furniture,3,20448,NULL,NULL
1001456,BUCKLEY,P00182242,M,26-35,34,0,MatebeleLand North,Central,Textile,Footwear & Shoes,1,20445,NULL,NULL
1004942,HOWARD,P00050642,F,46-50,47,0,MatebeleLand North,Central,IT Sector,Furniture,3,20442,NULL,NULL
1002760,B & N CONSTRUCTION,P00101842,M,55+,77,1,Mashonaland West,Southern,Lawyer,Footwear & Shoes,4,20440,NULL,NULL
1004327,BARKSDALE,P00085942,F,36-45,41,0,MatebeleLand East,Southern,Retail,Footwear & Shoes,2,20438,NULL,NULL
1003536,CROUCH,P00268442,F,18-25,24,1,MatebeleLand East,Southern,Banking,Furniture,3,20433,NULL,NULL
1005836,CONNERTH CONSTRUCTION,P00110942,F,26-35,27,0,Vungu,Central,Govt,Footwear & Shoes,1,20432,NULL,NULL
1004682,HOLT,P00030442,F,26-35,27,1,Mashonaland South,Central,Chemical,Furniture,2,20432,NULL,NULL
1004237,VAN NATHAN,P00102442,F,26-35,28,0,MatebeleLand East,Southern,Chemical,Footwear & Shoes,4,20429,NULL,NULL
1004802,LONG,P00361642,M,55+,87,0,Vungu,Central,Govt,Footwear & Shoes,4,20427,NULL,NULL
1001218,DRAPER,P00118542,M,55+,79,0,MatebeleLand South,Central,Food Processing,Footwear & Shoes,4,20424,NULL,NULL
1001611,HARR,P00265142,M,26-35,27,0,Mutare,Southern,Healthcare,Footwear & Shoes,2,20423,NULL,NULL
1001050,MYERS,P00213342,F,26-35,35,0,Mashonaland,Western,Banking,Footwear & Shoes,1,20420,NULL,NULL
1002747,PAVLACK,P0097842,M,18-25,20,0,Midlands Central,Northern,Healthcare,Tupperware,2,20413,NULL,NULL
1001941,BEATY,P00332442,M,36-45,26,1,MatebeleLand North,Central,Hospitality,Furniture,4,20410,NULL,NULL
1004160,BATSON,P00041342,F,36-45,36,0,Mahusekwa,Eastern,Retail,Furniture,3,20405,NULL,NULL
1002126,DITENHAFER,P00122442,M,55+,71,1,MatebeleLand East,Southern,IT Sector,Footwear & Shoes,2,20405,NULL,NULL
1003096,DEREGIS,P00145442,M,46-50,47,0,Midlands South,Eastern,Automobile,Furniture,4,20403,NULL,NULL
1001451,HATAWAY,P00193842,M,36-45,44,1,Midlands Central,Northern,Banking,Furniture,2,20394,NULL,NULL
1002953,COOK,P00176642,F,26-35,32,1,Vungu,Central,Automobile,Footwear & Shoes,3,20392,NULL,NULL
1004285,FED DEVELOPMENT,P00006442,F,36-45,40,0,Vungu,Central,Healthcare,Footwear & Shoes,1,20387,NULL,NULL
1000326,LOGAN,P00120542,M,51-55,53,0,Midlands North,Western,IT Sector,Footwear & Shoes,3,NULL,NULL,NULL
1006016,NAUERT,P00274442,F,46-50,47,0,Mashonaland,Western,Agriculture,Footwear & Shoes,2,20380,NULL,NULL
1004343,HARMON,P00270942,F,26-35,31,0,MatebeleLand East,Southern,Govt,Footwear & Shoes,1,20379,NULL,NULL
1001884,HUNT,P00111042,F,46-50,49,0,Vungu,Central,Healthcare,Footwear & Shoes,4,20375,NULL,NULL
1000623,SCHATTEN,P00184942,F,26-35,34,1,Vungu,Central,Construction,Footwear & Shoes,3,20373,NULL,NULL
1003963,VALDEZ,P00226242,F,51-55,51,0,MatebeleLand East,Southern,Chemical,Footwear & Shoes,2,20373,NULL,NULL
1002025,HAEHN,P00175242,M,55+,88,1,MatebeleLand East,Southern,IT Sector,Footwear & Shoes,4,20364,NULL,NULL
1001593,MCCLAIN,P00075742,F,26-35,28,0,MatebeleLand East,Southern,Retail,Footwear & Shoes,1,20363,NULL,NULL
1003423,PIPKIN,P00337742,F,26-35,29,1,MatebeleLand East,Southern,Banking,Footwear & Shoes,4,20362,NULL,NULL
1000651,SOLORZANO,P00194142,M,36-45,41,0,MatebeleLand North,Central,Chemical,Furniture,1,20361,NULL,NULL
1005237,HUTSON,P00037142,F,26-35,30,1,Vungu,Central,IT Sector,Footwear & Shoes,3,20359,NULL,NULL
1001506,MOLINA,P0096442,F,26-35,35,0,Vungu,Central,Textile,Footwear & Shoes,1,20359,NULL,NULL
1003641,WEIGEL,P00193242,F,26-35,30,0,Mashonaland West,Southern,Aviation,Furniture,4,20358,NULL,NULL
1000182,SHELL,P00049442,F,18-25,21,1,MatebeleLand East,Southern,Aviation,Footwear & Shoes,4,20357,NULL,NULL
1003108,CARVER,P00291542,F,51-55,52,0,MatebeleLand North,Central,Food Processing,Footwear & Shoes,1,20357,NULL,NULL
1005039,COX,P00324442,M,36-45,44,0,Midlands North,Western,Automobile,Tupperware,4,20348,NULL,NULL
1001451,HATAWAY,P00311642,F,36-45,41,1,MatebeleLand South,Central,Banking,Footwear & Shoes,4,20344,NULL,NULL
1002340,WADE,P00117142,F,36-45,45,0,MatebeleLand East,Southern,Construction,Footwear & Shoes,3,20342,NULL,NULL
1001339,SPIRES,P00173342,F,36-45,40,0,MatebeleLand South,Central,Aviation,Footwear & Shoes,1,20338,NULL,NULL
1003224,MENJIVAR,P00277842,M,26-35,32,1,MatebeleLand South,Central,Chemical,Furniture,1,20328,NULL,NULL
1004837,PASCARELLA,P00068142,F,26-35,35,1,Mashonaland West,Southern,Banking,Furniture,3,20323,NULL,NULL
1004640,LEWIS,P00106042,F,26-35,31,1,Mashonaland,Western,Food Processing,Furniture,2,20322,NULL,NULL
1003311,J.E.T. PRODUCTIONS,P00249842,F,26-35,33,1,Mashonaland West,Southern,IT Sector,Furniture,1,20317,NULL,NULL
1002031,CALCOTTE,P00350942,F,36-45,37,0,Vungu,Central,IT Sector,Footwear & Shoes,4,20315,NULL,NULL
1001021,HAMPTON,P00059442,F,36-45,37,1,MatebeleLand South,Central,Automobile,Footwear & Shoes,4,20315,NULL,NULL
1001017,GODDARD,P00326642,F,36-45,45,0,MatebeleLand East,Southern,Banking,Footwear & Shoes,3,20313,NULL,NULL
1000372,HITE,P00358442,M,18-25,22,1,Vungu,Central,Govt,Furniture,3,20312,NULL,NULL
1001520,BATES,P00332242,F,26-35,32,1,Vungu,Central,Food Processing,Footwear & Shoes,4,20312,NULL,NULL
1003012,ROJAS,P00221042,M,26-35,34,0,Vungu,Central,Construction,Footwear & Shoes,2,20312,NULL,NULL
1001591,MCABEE,P00059442,F,51-55,53,1,MatebeleLand North,Central,Automobile,Footwear & Shoes,2,20310,NULL,NULL
1000004,SMITH,P00184942,F,46-50,47,0,MatebeleLand South,Central,Retail,Footwear & Shoes,1,20309,NULL,NULL
1004627,WRIGHT,P00282042,M,55+,58,0,MatebeleLand North,Central,IT Sector,Footwear & Shoes,1,20309,NULL,NULL
1006011,CLOUSE,P00182342,F,36-45,43,1,Vungu,Central,Construction,Footwear & Shoes,1,20308,NULL,NULL
1005686,POLING,P00215442,F,55+,88,0,Mutare,Southern,Chemical,Furniture,4,20304,NULL,NULL
1000563,WOLFE,P00319842,F,26-35,28,1,MatebeleLand East,Southern,Healthcare,Footwear & Shoes,1,20303,NULL,NULL
1002109,DORANG,P00269242,F,26-35,30,0,MatebeleLand East,Southern,Banking,Footwear & Shoes,4,20302,NULL,NULL
1000976,LOVELESS,P00250242,F,36-45,41,1,MatebeleLand North,Central,Aviation,Footwear & Shoes,3,20301,NULL,NULL
1005156,CRUZE,P00049642,F,18-25,19,1,Vungu,Central,Aviation,Footwear & Shoes,1,20295,NULL,NULL
1006016,NAUERT,P00033542,F,46-50,47,0,Vungu,Central,Banking,Footwear & Shoes,3,20290,NULL,NULL
1000058,PLR PROPERTIES,P00266542,F,26-35,33,0,MatebeleLand East,Southern,Retail,Footwear & Shoes,3,20288,NULL,NULL
1005433,CARLTON,P00174142,M,36-45,38,0,Vungu,Central,Chemical,Footwear & Shoes,1,20286,NULL,NULL
1001733,BATSON,P00304942,F,18-25,22,1,Midlands Central,Northern,Healthcare,Furniture,2,20285,NULL,NULL
1004725,KROFT,P00059142,M,36-45,41,0,MatebeleLand East,Southern,Healthcare,Footwear & Shoes,4,20285,NULL,NULL
1002956,RODRIGUEZ,P00003242,F,26-35,31,1,MatebeleLand North,Central,Media,Footwear & Shoes,4,20283,NULL,NULL
1000338,ADKISON,P00208342,F,36-45,45,0,Vungu,Central,Automobile,Footwear & Shoes,3,20281,NULL,NULL
1002766,WHITNEY,P00319042,F,46-50,50,0,Midlands Central,Northern,IT Sector,Furniture,3,20280,NULL,NULL
1000646,DICANDIO,P00086442,M,36-45,43,0,MatebeleLand North,Central,Govt,Footwear & Shoes,3,20279,NULL,NULL
1002037,ATENIAN,P00364842,F,55+,72,0,Mutare,Southern,Govt,Furniture,3,20278,NULL,NULL
1005517,HAEHN,P00113042,M,55+,82,0,MatebeleLand East,Southern,Aviation,Footwear & Shoes,2,20278,NULL,NULL
1004050,ESTRADA,P00138542,F,36-45,43,1,MatebeleLand North,Central,Govt,Footwear & Shoes,1,20276,NULL,NULL
1005807,AZBILL,P00303442,F,36-45,41,0,MatebeleLand South,Central,Textile,Footwear & Shoes,3,20275,NULL,NULL
1002507,BURKE,P00045842,F,26-35,35,1,Midlands North,Western,Chemical,Furniture,1,NULL,NULL,NULL
1004498,GEARLDS,P00030842,F,51-55,55,0,Vungu,Central,Textile,Footwear & Shoes,1,NULL,NULL,NULL
1005157,COUNTRY CLUB INVESTORS,P00003242,M,36-45,36,1,Midlands Central,Northern,Chemical,Footwear & Shoes,2,20269,NULL,NULL
1004171,PILLEY,P00221542,M,55+,87,0,MatebeleLand North,Central,Construction,Footwear & Shoes,2,20269,NULL,NULL
1002012,MCDONALD,P00273942,F,26-35,34,0,Vungu,Central,IT Sector,Footwear & Shoes,2,20262,NULL,NULL
1003934,HORST,P00265242,F,26-35,32,0,MatebeleLand East,Southern,Retail,Footwear & Shoes,4,20260,NULL,NULL
1002676,CALCOTTE,P00177842,M,55+,62,1,MatebeleLand North,Central,Lawyer,Footwear & Shoes,4,20260,NULL,NULL
1002106,DAN CONNELLY CONSTRUCTION,P00016542,M,18-25,24,0,Mutare,Southern,Chemical,Furniture,3,20258,NULL,NULL
1003741,BIDEZ,P00127642,F,26-35,29,1,Vungu,Central,Banking,Footwear & Shoes,2,20258,NULL,NULL
1001359,DICANDIO,P00249742,M,36-45,36,0,MatebeleLand South,Central,Govt,Footwear & Shoes,4,20257,NULL,NULL
1002889,610 DELAWARE,P00196042,F,36-45,44,0,MatebeleLand East,Southern,Healthcare,Footwear & Shoes,1,20253,NULL,NULL
1005096,IVEY,P00288342,F,26-35,26,0,MatebeleLand East,Southern,Healthcare,Footwear & Shoes,1,20252,NULL,NULL
1004860,WHITE,P00115442,M,26-35,33,0,MatebeleLand East,Southern,Healthcare,Footwear & Shoes,3,20251,NULL,NULL
1003726,HICKS,P00119442,F,26-35,33,1,Vungu,Central,Hospitality,Footwear & Shoes,2,20250,NULL,NULL
1004194,MOZZI,P00286442,F,18-25,20,0,Midlands Central,Northern,IT Sector,Furniture,4,20246,NULL,NULL
1003036,COURTEMANCHE,P00255842,F,55+,92,0,Mashonaland South,Central,Chemical,Furniture,2,20239,NULL,NULL
1003380,BRISTOL,P00102342,F,51-55,55,0,MatebeleLand East,Southern,Banking,Footwear & Shoes,3,20237,NULL,NULL
1001667,HORTON,P00276642,F,51-55,52,0,Vungu,Central,Aviation,Footwear & Shoes,2,20236,NULL,NULL
1002888,ELLIS,P00321742,F,26-35,26,0,MatebeleLand South,Central,Media,Footwear & Shoes,3,20233,NULL,NULL
1000777,MILES,P00259342,M,18-25,22,0,Midlands North,Western,Construction,Furniture,2,20232,NULL,NULL
1001503,DICKINSON,P00277242,M,26-35,35,1,Mutare,Southern,Food Processing,Footwear & Shoes,1,20230,NULL,NULL
1002979,EDMONDS,P00210342,F,36-45,40,0,MatebeleLand East,Southern,Aviation,Footwear & Shoes,2,20230,NULL,NULL
1001513,ROJAS,P00273742,M,36-45,41,1,Harare,Northern,Construction,Furniture,4,20229,NULL,NULL
1000651,SOLORZANO,P00346542,M,36-45,36,0,MatebeleLand North,Central,Healthcare,Footwear & Shoes,1,20227,NULL,NULL
1002664,BRAND,P00090942,M,36-45,45,0,MatebeleLand East,Southern,Aviation,Footwear & Shoes,2,20224,NULL,NULL
1004673,HYRES,P00125942,M,36-45,36,0,MatebeleLand North,Central,Chemical,Footwear & Shoes,4,20216,NULL,NULL
1000850,LEITSCH,P00231442,F,36-45,40,1,MatebeleLand North,Central,Healthcare,Furniture,3,20212,NULL,NULL
1001599,DAVENPORT,P00028842,F,26-35,26,1,Harare,Northern,Construction,Furniture,2,20211,NULL,NULL
1001284,DYE,P00351342,F,46-50,47,0,MatebeleLand East,Southern,IT Sector,Footwear & Shoes,2,20211,NULL,NULL
1003557,VOGLER,P00058442,F,18-25,24,1,Vungu,Central,Hospitality,Footwear & Shoes,1,20210,NULL,NULL
1003320,PERRY,P00179042,M,26-35,29,1,MatebeleLand East,Southern,Aviation,Footwear & Shoes,3,20209,NULL,NULL
1005857,BEARD,P00000142,M,46-50,50,0,MatebeleLand East,Southern,IT Sector,Furniture,4,20208,NULL,NULL
1004506,PIERCE,P00312342,F,51-55,51,0,Vungu,Central,Aviation,Footwear & Shoes,2,20207,NULL,NULL
1000711,MEJIA,P00118742,M,26-35,34,0,MatebeleLand East,Southern,Hospitality,Footwear & Shoes,4,20206,NULL,NULL
1001088,CUFFMAN,P00304142,F,0-17,16,1,MatebeleLand North,Central,Chemical,Furniture,3,20205,NULL,NULL
1001227,DOWNS,P00370342,F,51-55,51,0,MatebeleLand South,Central,Media,Furniture,4,20204,NULL,NULL
1000678,LOGAN,P00240642,F,26-35,26,1,MatebeleLand East,Southern,Media,Footwear & Shoes,1,20203,NULL,NULL
1001666,GARCIA,P00041442,F,26-35,29,1,Midlands North,Western,Food Processing,Furniture,3,20201,NULL,NULL
1003576,RIES,P00328742,M,51-55,52,1,Harare,Northern,Banking,Footwear & Shoes,1,20201,NULL,NULL
1004819,CANNON,P00264042,F,36-45,36,1,Vungu,Central,Automobile,Footwear & Shoes,3,20200,NULL,NULL
1003842,VERBECK,P00115942,M,36-45,39,0,Midlands Central,Northern,Construction,Footwear & Shoes,3,20196,NULL,NULL
1000553,DOMINGUEZ,P00170642,F,26-35,33,0,Vungu,Central,Aviation,Footwear & Shoes,3,20194,NULL,NULL
1005576,GALBREATH,P00165442,F,26-35,33,1,MatebeleLand East,Southern,Banking,Footwear & Shoes,1,20192,NULL,NULL
1003715,ALEXANDER,P00016842,F,18-25,24,0,MatebeleLand South,Central,Govt,Furniture,1,20191,NULL,NULL
1000854,LIN,P00052542,M,26-35,26,1,MatebeleLand North,Central,Banking,Furniture,3,20191,NULL,NULL
1004089,PRICE,P00348242,M,26-35,30,0,Mahusekwa,Eastern,Aviation,Footwear & Shoes,4,20189,NULL,NULL
1002515,PROFFITT,P00102542,F,46-50,49,0,MatebeleLand East,Southern,Aviation,Footwear & Shoes,2,20188,NULL,NULL
1003903,TREST,P00232442,F,26-35,30,0,Vungu,Central,Banking,Footwear & Shoes,2,20187,NULL,NULL
1005270,KETCHEL,P00028842,F,26-35,29,1,Mahusekwa,Eastern,Chemical,Furniture,3,20173,NULL,NULL
1001952,ALEXANDER,P00068442,F,36-45,38,0,Vungu,Central,Healthcare,Footwear & Shoes,3,20173,NULL,NULL
1000071,SADOWSKY,P00062842,F,26-35,33,0,Vungu,Central,Retail,Footwear & Shoes,3,20169,NULL,NULL
1001983,EVANS,P00346142,M,26-35,33,0,MatebeleLand East,Southern,Aviation,Footwear & Shoes,3,20166,NULL,NULL
1003131,BEARD,P00109742,M,26-35,34,0,Mashonaland,Western,IT Sector,Furniture,2,20165,NULL,NULL
1005765,RIES,P00280642,F,26-35,26,1,MatebeleLand North,Central,Hospitality,Furniture,3,20162,NULL,NULL
1002266,KUSTIAK,P00148742,M,51-55,52,0,MatebeleLand East,Southern,Healthcare,Furniture,2,20149,NULL,NULL
1004951,REEVES,P00072242,M,36-45,44,0,Mashonaland,Western,Automobile,Furniture,3,20149,NULL,NULL
1003823,STEVENS,P00270542,F,55+,72,1,Midlands North,Western,Healthcare,Furniture,2,20141,NULL,NULL
1001297,WILLIS,P00105142,F,26-35,32,1,MatebeleLand North,Central,Healthcare,Furniture,4,20139,NULL,NULL
1005031,CAGLE,P00112242,M,26-35,27,0,MatebeleLand North,Central,IT Sector,Furniture,3,20138,NULL,NULL
1005260,ROGERS,P00331942,F,36-45,38,0,Mashonaland North,Northern,Textile,Furniture,3,20131,NULL,NULL
1003315,SALDANA,P00073642,F,26-35,30,1,Mashonaland South,Central,IT Sector,Furniture,1,20131,NULL,NULL
1005926,WARD,P00182242,M,51-55,55,0,MatebeleLand North,Central,Agriculture,Furniture,1,20120,NULL,NULL
1003675,MACID,P00288942,F,36-45,36,1,Mashonaland,Western,Lawyer,Furniture,2,20111,NULL,NULL
1004685,SHACKLEFORD,P00109542,M,36-45,37,0,MatebeleLand East,Southern,Aviation,Furniture,4,20098,NULL,NULL
1003505,AIREE,P00071442,M,26-35,34,1,Mutare,Southern,Lawyer,Furniture,4,20089,NULL,NULL
1000524,HYLTON,P00018042,F,18-25,25,0,Mashonaland South,Central,IT Sector,Furniture,4,20079,NULL,NULL
1003025,ATWOOD,P00232842,M,36-45,39,0,MatebeleLand North,Central,Govt,Furniture,3,20077,NULL,NULL
1001819,PEREZ,P00121042,M,36-45,38,1,Mashonaland North,Northern,Govt,Furniture,2,20066,NULL,NULL
1003336,PERRY,P00302642,M,36-45,37,0,Harare,Northern,IT Sector,Furniture,2,20064,NULL,NULL
1005305,PALM TREE PROPERTIES,P00010842,M,18-25,21,0,Mashonaland,Western,Healthcare,Furniture,4,20058,NULL,NULL
1001088,CUFFMAN,P00354342,M,0-17,12,1,MatebeleLand North,Central,Aviation,Furniture,2,20058,NULL,NULL
1002069,WEIGEL,P00069542,F,55+,63,1,MatebeleLand South,Central,Textile,Furniture,1,20056,NULL,NULL
1003684,BROWN,P00251942,F,26-35,31,1,Mashonaland West,Southern,IT Sector,Furniture,1,20027,NULL,NULL
1002664,BRAND,P00104842,F,36-45,43,0,Mashonaland North,Northern,Banking,Furniture,1,20022,NULL,NULL
1003274,BRUENING,P00046742,F,26-35,28,0,Mutare,Southern,Media,Furniture,2,20014,NULL,NULL
1000583,GRUN,P00020342,M,26-35,35,0,MatebeleLand South,Central,Aviation,Furniture,4,20007,NULL,NULL
1001499,DREES PREMIER HOMES,P00338442,F,0-17,12,0,MatebeleLand North,Central,Aviation,Furniture,2,19991,NULL,NULL
1004016,WEBB,P00259242,F,51-55,53,0,Harare,Northern,Govt,Furniture,3,19990,NULL,NULL
1004725,KROFT,P0096442,F,36-45,41,0,Mashonaland South,Central,Banking,Furniture,3,19975,NULL,NULL
1003934,HORST,P00252942,F,26-35,34,0,Midlands Central,Northern,Healthcare,Furniture,3,19967,NULL,NULL
1004323,RAMSEY,P00191442,F,18-25,21,1,Mashonaland South,Central,Aviation,Furniture,4,19952,NULL,NULL
1005239,SHARP,P00178342,F,36-45,43,0,Mutare,Southern,Media,Furniture,2,19930,NULL,NULL
1004277,BOGER,P00370342,F,36-45,42,0,Mashonaland West,Southern,Govt,Furniture,3,19927,NULL,NULL
1001851,BERISA,P00325242,F,26-35,34,1,Mashonaland,Western,Agriculture,Furniture,3,19927,NULL,NULL
1002102,MULLER,P00304742,M,26-35,32,0,Mashonaland West,Southern,Govt,Furniture,1,19920,NULL,NULL
1000148,BOSHERS,P00151742,F,51-55,51,1,Harare,Northern,Banking,Furniture,4,19919,NULL,NULL
1000637,IBARRA-ROMERO,P00103242,M,36-45,45,1,Mashonaland South,Central,Food Processing,Furniture,3,19911,NULL,NULL
1000092,PROFFITT,P00166942,M,18-25,21,1,MatebeleLand North,Central,Lawyer,Furniture,4,19909,NULL,NULL
1005060,BARKER,P00178042,F,46-50,46,0,Midlands North,Western,Retail,Furniture,3,19907,NULL,NULL
1000783,JOHNSON,P00044442,F,26-35,31,0,Mashonaland,Western,Healthcare,Furniture,3,19904,NULL,NULL
1001096,HARR,P00008742,F,0-17,17,0,Midlands South,Eastern,Automobile,Furniture,3,19903,NULL,NULL
1000662,TRIPP,P00325242,F,18-25,20,1,Midlands Central,Northern,Food Processing,Furniture,2,19901,NULL,NULL
1000036,HORTON,P00327342,F,26-35,27,0,Mashonaland South,Central,Construction,Furniture,4,19895,NULL,NULL
1001669,SLOAN,P00053842,M,26-35,32,0,Mutare,Southern,Govt,Food,1,19708,NULL,NULL
1001556,FORD,P00113942,F,18-25,18,0,Mashonaland,Western,Lawyer,Food,4,19705,NULL,NULL
1003615,SLATON,P00190942,F,26-35,28,1,Mashonaland,Western,Healthcare,Food,2,19704,NULL,NULL
